content_f1_threshold,semantic_threshold,accuracy,balanced_accuracy,precision,recall,f1,mcc,distance_from_old
0.12,0.01,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.27249999999999996
0.12,0.0,0.9223744292237442,0.8934865900383142,0.9590643274853801,0.9425287356321839,0.9507246376811594,0.7686385092160846,0.2824
0.14,0.23,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.0985
0.12,0.24,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.1
0.13,0.23,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.1018
0.14,0.22,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.10400000000000001
0.13,0.22,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.1073
0.14,0.21,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.10970000000000002
0.13,0.21,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.11300000000000002
0.14,0.2,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.11559999999999998
0.13,0.2,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.11889999999999999
0.16,0.15,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.14209999999999998
0.15,0.15,0.908675799086758,0.8931034482758621,0.963855421686747,0.9195402298850575,0.9411764705882353,0.7416956831343522,0.145
0.14,0.14,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.15519999999999998
0.13,0.14,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.15849999999999997
0.09,0.16,0.9178082191780822,0.8906130268199234,0.9588235294117647,0.9367816091954023,0.9476744186046512,0.7574170876549207,0.15969999999999998
