model_id,benchmark,topology,intervention,metric,n,mean,std,sem,median,q25,q75,min,max,ci95_low,ci95_high
qwen25coder_14b,TOFU,independent,target_context_memory,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen25coder_14b,TOFU,independent,target_context_memory,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen25coder_14b,TOFU,independent,target_context_memory,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen25coder_14b,TOFU,independent,target_context_memory,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,independent,target_context_memory,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,full_inference,drr_target,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25coder_14b,TOFU,scratchpad,full_inference,irr_target,3,0.3333333333333333,0.5773502691896258,0.33333333333333337,0.0,0.0,0.5,0.0,1.0,-0.3200000000000001,0.9866666666666668
qwen25coder_14b,TOFU,scratchpad,full_inference,retention_target,3,0.7999999999999999,0.34641016151377546,0.2,1.0,0.7,1.0,0.4,1.0,0.4079999999999999,1.192
qwen25coder_14b,TOFU,scratchpad,full_inference,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,full_inference,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,full_inference,retention_system,3,0.7999999999999999,0.34641016151377546,0.2,1.0,0.7,1.0,0.4,1.0,0.4079999999999999,1.192
qwen25coder_14b,TOFU,scratchpad,full_inference,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen25coder_14b,TOFU,scratchpad,full_inference,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen25coder_14b,TOFU,scratchpad,full_inference,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen25coder_14b,TOFU,scratchpad,full_inference,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,full_inference,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,none,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,none,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,none,retention_target,3,0.7333333333333334,0.46188021535170065,0.2666666666666667,1.0,0.6,1.0,0.2,1.0,0.21066666666666667,1.2560000000000002
qwen25coder_14b,TOFU,scratchpad,none,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,none,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,none,retention_system,3,0.7999999999999999,0.34641016151377546,0.2,1.0,0.7,1.0,0.4,1.0,0.4079999999999999,1.192
qwen25coder_14b,TOFU,scratchpad,none,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen25coder_14b,TOFU,scratchpad,none,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen25coder_14b,TOFU,scratchpad,none,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen25coder_14b,TOFU,scratchpad,none,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,none,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,drr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,irr_target,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,retention_target,3,0.7999999999999999,0.34641016151377546,0.2,1.0,0.7,1.0,0.4,1.0,0.4079999999999999,1.192
qwen25coder_14b,TOFU,scratchpad,target_context_memory,drr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,irr_system,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,retention_system,3,0.7999999999999999,0.34641016151377546,0.2,1.0,0.7,1.0,0.4,1.0,0.4079999999999999,1.192
qwen25coder_14b,TOFU,scratchpad,target_context_memory,n_scored_probes,3,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,chain_length,3,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,target_agent_position,3,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,peer_evidence,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_14b,TOFU,scratchpad,target_context_memory,raw_complete,3,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen25coder_1p5b,MUSE-Books,debate,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,debate,full_inference,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,debate,full_inference,drr_system,1,0.4,,,0.4,0.4,0.4,0.4,0.4,,
qwen25coder_1p5b,MUSE-Books,debate,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,debate,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,debate,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,debate,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,debate,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,debate,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,debate,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,drr_target,1,0.2,,,0.2,0.2,0.2,0.2,0.2,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,drr_system,1,0.4,,,0.4,0.4,0.4,0.4,0.4,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,debate,target_context_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,independent,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,independent,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,independent,target_context_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,retention_target,1,0.4,,,0.4,0.4,0.4,0.4,0.4,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,drr_system,1,0.6,,,0.6,0.6,0.6,0.6,0.6,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,retention_target,1,0.8,,,0.8,0.8,0.8,0.8,0.8,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,retention_system,1,0.4,,,0.4,0.4,0.4,0.4,0.4,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,drr_target,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,retention_target,1,0.4,,,0.4,0.4,0.4,0.4,0.4,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,drr_system,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-Books,scratchpad,target_context_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,debate,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,debate,none,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,none,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,none,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,none,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,debate,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,debate,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,debate,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,debate,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,debate,target_context_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,independent,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,independent,none,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,none,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,none,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,none,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,independent,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,independent,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,independent,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,independent,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,independent,target_context_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,full_inference,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,none,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,drr_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,retention_target,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,drr_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,retention_system,1,0.0,,,0.0,0.0,0.0,0.0,0.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,n_scored_probes,1,10.0,,,10.0,10.0,10.0,10.0,10.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,chain_length,1,4.0,,,4.0,4.0,4.0,4.0,4.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,target_agent_position,1,2.0,,,2.0,2.0,2.0,2.0,2.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,peer_evidence,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,MUSE-News,scratchpad,target_context_memory,raw_complete,1,1.0,,,1.0,1.0,1.0,1.0,1.0,,
qwen25coder_1p5b,RWKU,debate,full_inference,drr_target,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25coder_1p5b,RWKU,debate,full_inference,irr_target,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25coder_1p5b,RWKU,debate,full_inference,retention_target,10,0.04,0.08432740427115679,0.026666666666666665,0.0,0.0,0.0,0.0,0.2,-0.012266666666666662,0.09226666666666666
qwen25coder_1p5b,RWKU,debate,full_inference,drr_system,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25coder_1p5b,RWKU,debate,full_inference,irr_system,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25coder_1p5b,RWKU,debate,full_inference,retention_system,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qwen25coder_1p5b,RWKU,debate,full_inference,n_scored_probes,10,15.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
qwen25coder_1p5b,RWKU,debate,full_inference,chain_length,10,4.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
